source,medium,colloid_um,velocity_mday,IS_mM,chemistry,condition_id,curve,x,x_type,value,C0_per_mL,column_role,workbook_tab,workbook_col
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,BTEC,7.18922,PV,-3.1078,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,BTEC,8.02275,PV,-2.9324,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,BTEC,9.06467,PV,-2.9324,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,BTEC,9.8982,PV,-3.3288,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.00757,distance_m,7.0108,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.02638,distance_m,6.7406,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.04661,distance_m,6.6038,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.06706,distance_m,6.3575,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.08738,distance_m,6.2371,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.10849,distance_m,6.1076,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.1284,distance_m,5.928,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.14911,distance_m,6.0313,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.17189,distance_m,5.7966,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,glass,2.0,8.0,50.0,unfavorable,glass_Tong_2.0um_8mday_50mM_unfav,RP,0.19243,distance_m,5.7373,336000.0,primary,Microspheres Glass Beads Tong,CV
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,0.6988,PV,-4.7902,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,0.83855,PV,-2.5359,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,0.97831,PV,-0.8274,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,1.04819,PV,-0.3727,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,1.25783,PV,-0.1461,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,1.57229,PV,-0.1408,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,1.99157,PV,-0.4281,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,2.41084,PV,-0.2145,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,2.83012,PV,-0.159,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,3.2494,PV,-0.1803,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,3.56386,PV,-0.2067,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,3.91325,PV,-0.2036,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,3.98313,PV,-0.2038,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,4.05301,PV,-0.2784,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,4.19277,PV,-0.5543,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,4.29759,PV,-0.8737,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,4.75181,PV,-1.1642,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,5.13614,PV,-1.3737,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,5.9747,PV,-1.6034,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,6.81325,PV,-1.6463,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,7.65181,PV,-1.7355,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,8.49036,PV,-1.8335,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,9.32892,PV,-1.8204,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,BTEC,9.95783,PV,-1.9451,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.01008,distance_m,7.7383,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.02879,distance_m,7.7342,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.05021,distance_m,7.7516,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.07044,distance_m,7.7425,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.09044,distance_m,7.6477,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.11111,distance_m,7.6868,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.13237,distance_m,7.6198,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.15321,distance_m,7.5697,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.17174,distance_m,7.5067,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,20.0,unfavorable,quartz_Tong_0.5um_4mday_20mM_unfav,RP,0.18992,distance_m,7.5317,4930000.0,primary,Microspheres Quartz Sand Tong,B
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,0.76867,PV,-2.7825,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,0.83855,PV,-2.0785,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,0.97831,PV,-1.0016,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,1.04819,PV,-0.8549,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,1.15301,PV,-0.7676,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,1.25783,PV,-0.873,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,1.57229,PV,-0.8877,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,1.99157,PV,-0.9338,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,2.41084,PV,-1.0687,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,2.83012,PV,-1.0585,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,3.35422,PV,-1.1185,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,3.56386,PV,-1.1191,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,3.77349,PV,-1.159,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,3.91325,PV,-1.5586,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,3.98313,PV,-1.7712,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,4.05301,PV,-1.9209,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,4.19277,PV,-2.1685,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,4.29759,PV,-2.1968,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,4.54217,PV,-2.3532,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,4.85663,PV,-2.4043,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,5.55542,PV,-2.5084,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,5.9747,PV,-2.5911,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,6.81325,PV,-2.7106,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,7.65181,PV,-2.8131,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,8.49036,PV,-2.8904,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,9.32892,PV,-2.8417,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,BTEC,9.95783,PV,-2.9144,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.01219,distance_m,8.419,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.03471,distance_m,8.3618,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.05307,distance_m,8.1275,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.07187,distance_m,8.0672,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.09105,distance_m,7.977,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.10977,distance_m,7.72,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.12881,distance_m,7.5487,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.14965,distance_m,7.6035,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.16799,distance_m,7.2519,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,4.0,50.0,unfavorable,quartz_Tong_0.5um_4mday_50mM_unfav,RP,0.18781,distance_m,6.9084,6110000.0,primary,Microspheres Quartz Sand Tong,H
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,0.69461,PV,-4.0939,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,0.83353,PV,-3.5328,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,0.97246,PV,-3.5868,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,1.04192,PV,-3.3062,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,1.14611,PV,-4.0939,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,1.35449,PV,-3.5868,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,1.56287,PV,-3.9298,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,1.97964,PV,-3.5328,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,2.39641,PV,-3.8133,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,2.81317,PV,-4.3744,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.02156,PV,-3.6492,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.22994,PV,-3.723,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.54251,PV,-3.3686,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.7509,PV,-3.3686,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.82036,PV,-3.4851,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.88982,PV,-3.6492,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC,3.95928,PV,-3.723,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.01233,distance_m,9.1048,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.03273,distance_m,8.5156,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.05232,distance_m,8.1006,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.07037,distance_m,7.7812,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.08979,distance_m,7.175,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.10803,distance_m,7.0222,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.12815,distance_m,6.6768,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.147,distance_m,6.3422,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.16711,distance_m,5.9311,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,RP,0.18767,distance_m,5.6468,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,4.68862,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,5.52216,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,6.35569,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,7.18922,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,8.02275,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,9.06467,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,favorable,quartz_Tong_0.5um_8mday_50mM_favor,BTEC_ND,9.8982,PV,-5.301,8200000.0,primary,Microspheres Quartz Sand Tong,O
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,0.69461,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,0.83353,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,0.97246,PV,-2.1675,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,1.04192,PV,-1.9937,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,1.14611,PV,-2.4907,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,1.35449,PV,-2.8678,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,1.56287,PV,-3.3124,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,1.97964,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,2.39641,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,2.81317,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.02156,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.22994,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.54251,PV,-3.563,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.7509,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.82036,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.88982,PV,-3.7895,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,3.95928,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,4.02874,PV,-3.906,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,4.0982,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,4.27186,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,4.68862,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,5.52216,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,6.35569,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,7.18922,PV,-4.0701,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,8.02275,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
Tong,quartz,0.5,8.0,50.0,unfavorable,quartz_Tong_0.5um_8mday_50mM_unfav,BTEC,9.06467,PV,-4.3506,8200000.0,primary,Microspheres Quartz Sand Tong,R
